time,n1,n2,weight
1981,Netherlands,German Demo,241.0
1981,Poland,Greece,65.0
1981,Poland,Bulgaria,318.0
1981,Bulgaria,Norway,4.0
1981,Netherlands,Sweden,1185.0
1981,France,Denmark,764.0
1981,Belgium,Norway,584.0
1981,Norway,Ireland,43.0
1981,Poland,Spain,27.0
1981,Norway,Poland,67.0
1981,Romania,Greece,95.0
1981,France,Austria,598.0
1981,Hungary,France,226.0
1981,Yugoslavia,Greece,150.0
1981,Romania,France,523.0
1981,Spain,Ireland,134.0
1981,German Fede,Italy,12218.0
1981,Netherlands,Bulgaria,64.0
1981,Austria,Italy,1753.0
1981,Poland,Italy,265.0
1981,Russia,Ireland,43.0
1981,Romania,Italy,247.0
1981,Austria,Greece,54.0
1981,Poland,Portugal,2.0
1981,Bulgaria,Portugal,5.0
1981,German Fede,Yugoslavia,1143.0
1981,Italy,Russia,3073.0
1981,Russia,Yugoslavia,4008.0
1981,German Fede,Albania,15.0
1981,Belgium,Romania,58.0
1981,Austria,Netherlands,527.0
1981,Albania,Hungary,9.0
1981,Greece,Hungary,43.0
1981,France,Yugoslavia,261.0
1981,France,Norway,1290.0
1981,Romania,Portugal,14.0
1981,Bulgaria,Romania,170.0
1981,Norway,Hungary,21.0
1981,Italy,Spain,1119.0
1981,Greece,Norway,23.0
1981,Ireland,Denmark,82.0
1981,Denmark,Russia,283.0
1981,Yugoslavia,Spain,147.0
1981,German Fede,Denmark,2632.0
1981,Poland,Netherlands,161.0
1981,Albania,German Fede,29.0
1981,Russia,German Fede,3734.0
1981,Sweden,Russia,524.0
1981,Italy,Netherlands,3773.0
1981,Spain,German Demo,100.0
1981,Poland,Ireland,9.0
1981,Norway,Belgium,414.0
1981,Hungary,Yugoslavia,268.0
1981,Denmark,Sweden,2116.0
1981,Netherlands,France,4222.0
1981,Ireland,Netherlands,327.0
1981,Belgium,Russia,932.0
1981,German Demo,Denmark,53.0
1981,Belgium,Ireland,211.0
1981,Portugal,Denmark,43.0
1981,Albania,Italy,26.0
1981,German Fede,Bulgaria,206.0
1981,Yugoslavia,Portugal,6.0
1981,Italy,Poland,338.0
1981,Netherlands,Spain,612.0
1981,Bulgaria,Poland,444.0
1981,Austria,Romania,105.0
1981,Ireland,Yugoslavia,3.0
1981,Norway,Italy,330.0
1981,Romania,Ireland,5.0
1981,France,German Fede,19215.0
1981,Austria,Hungary,317.0
1981,Russia,Netherlands,686.0
1981,Albania,Netherlands,6.0
1981,Greece,Sweden,101.0
1981,Spain,Hungary,21.0
1981,Italy,Belgium,2702.0
1981,Austria,Sweden,374.0
1981,Norway,German Fede,2302.0
1981,Italy,Albania,45.0
1981,Poland,Austria,334.0
1981,German Demo,Spain,249.0
1981,Belgium,Greece,67.0
1981,German Fede,Netherlands,19633.0
1981,Albania,Poland,19.0
1981,Netherlands,Poland,118.0
1981,Austria,Bulgaria,45.0
1981,Russia,Denmark,104.0
1981,German Demo,Austria,233.0
1981,Poland,Romania,345.0
1981,Italy,Ireland,218.0
1981,Ireland,Portugal,29.0
1981,Russia,Hungary,3207.0
1981,Belgium,Albania,4.0
1981,German Demo,Yugoslavia,411.0
1981,Greece,Portugal,12.0
1981,Yugoslavia,Hungary,254.0
1981,Bulgaria,France,173.0
1981,Albania,France,9.0
1981,Denmark,Greece,37.0
1981,Austria,Spain,94.0
1981,Greece,Spain,72.0
1981,Yugoslavia,Netherlands,334.0
1981,Poland,Yugoslavia,324.0
1981,Belgium,Austria,211.0
1981,Spain,Romania,139.0
1981,Belgium,Hungary,32.0
1981,Norway,Greece,11.0
1981,Greece,Austria,87.0
1981,Ireland,Romania,4.0
1981,Italy,German Fede,14265.0
1981,Hungary,German Demo,615.0
1981,Ireland,France,547.0
1981,Hungary,Italy,274.0
1981,Italy,Yugoslavia,736.0
1981,Ireland,Poland,28.0
1981,Hungary,Denmark,42.0
1981,Netherlands,Yugoslavia,126.0
1981,Austria,Ireland,42.0
1981,Italy,German Demo,203.0
1981,Austria,Yugoslavia,158.0
1981,Portugal,German Fede,1087.0
1981,Spain,Albania,2.0
1981,German Fede,Russia,4072.0
1981,Romania,Austria,211.0
1981,Yugoslavia,Russia,2966.0
1981,France,Sweden,1756.0
1981,Italy,Sweden,963.0
1981,German Demo,Sweden,163.0
1981,Russia,Portugal,57.0
1981,Spain,France,2578.0
1981,Portugal,Greece,6.0
1981,Belgium,Poland,121.0
1981,Portugal,Belgium,228.0
1981,Bulgaria,Greece,57.0
1981,Spain,Denmark,154.0
1981,Spain,Italy,1284.0
1981,Sweden,Norway,1778.0
1981,Belgium,Sweden,904.0
1981,German Fede,Austria,4574.0
1981,Albania,Greece,13.0
1981,Bulgaria,Belgium,72.0
1981,Portugal,Austria,60.0
1981,Portugal,Italy,534.0
1981,Greece,Bulgaria,33.0
1981,Denmark,Spain,129.0
1981,Portugal,Bulgaria,3.0
1981,Romania,Poland,314.0
1981,Yugoslavia,Italy,1292.0
1981,Denmark,Portugal,69.0
1981,Romania,Albania,28.0
1981,Italy,Greece,435.0
1981,Ireland,Hungary,6.0
1981,Denmark,German Fede,3240.0
1981,Norway,Netherlands,500.0
1981,France,Albania,20.0
1981,Austria,Denmark,129.0
1981,Ireland,German Demo,11.0
1981,Ireland,Italy,270.0
1981,Sweden,Netherlands,1098.0
1981,German Demo,France,512.0
1981,Hungary,Spain,37.0
1981,Bulgaria,Netherlands,47.0
1981,Italy,Portugal,211.0
1981,Belgium,Bulgaria,43.0
1981,Norway,Austria,171.0
1981,Romania,Spain,54.0
1981,Ireland,Russia,51.0
1981,Netherlands,Italy,1961.0
1981,Greece,France,575.0
1981,Denmark,Ireland,53.0
1981,Netherlands,Norway,914.0
1981,Poland,Sweden,90.0
1981,Russia,Sweden,465.0
1981,France,Romania,520.0
1981,Ireland,Norway,43.0
1981,Greece,German Fede,1728.0
1981,Hungary,Poland,307.0
1981,Belgium,Yugoslavia,54.0
1981,Romania,Hungary,245.0
1981,German Fede,Spain,2130.0
1981,Poland,Russia,7090.0
1981,Sweden,Spain,321.0
1981,Hungary,German Fede,1086.0
1981,Norway,Denmark,948.0
1981,Netherlands,Romania,238.0
1981,Bulgaria,Denmark,8.0
1981,France,Bulgaria,87.0
1981,Belgium,Portugal,120.0
1981,Belgium,Italy,2000.0
1981,Portugal,Russia,231.0
1981,France,Russia,3360.0
1981,German Fede,Portugal,550.0
1981,Yugoslavia,Denmark,68.0
1981,German Demo,Belgium,89.0
1981,Norway,Albania,3.0
1981,Yugoslavia,German Demo,463.0
1981,Hungary,Netherlands,153.0
1981,Yugoslavia,Norway,55.0
1981,Austria,German Demo,161.0
1981,Austria,Portugal,56.0
1981,Denmark,Yugoslavia,23.0
1981,German Demo,Romania,512.0
1981,Hungary,Russia,2623.0
1981,Austria,Albania,5.0
1981,Austria,Norway,67.0
1981,Ireland,Greece,8.0
1981,Sweden,Austria,387.0
1981,Spain,Sweden,364.0
1981,Italy,Denmark,735.0
1981,Hungary,Portugal,5.0
1981,Poland,France,633.0
1981,Norway,Bulgaria,2.0
1981,Netherlands,Greece,200.0
1981,Romania,German Fede,688.0
1981,Hungary,Sweden,121.0
1981,France,Italy,10813.0
1981,Denmark,France,708.0
1981,Portugal,Sweden,219.0
1981,Italy,Norway,206.0
1981,Russia,Norway,138.0
1981,Romania,Netherlands,133.0
1981,Netherlands,Denmark,570.0
1981,Sweden,Belgium,881.0
1981,Hungary,Albania,10.0
1981,Poland,Belgium,114.0
1981,German Fede,Romania,662.0
1981,Denmark,Italy,433.0
1981,Romania,Bulgaria,205.0
1981,Denmark,Hungary,36.0
1981,Norway,Portugal,90.0
1981,Spain,Belgium,431.0
1981,Spain,Norway,94.0
1981,Norway,Sweden,2573.0
1981,Belgium,Netherlands,10047.0
1981,German Fede,Hungary,886.0
1981,Romania,Belgium,100.0
1981,Norway,Romania,14.0
1981,Albania,Romania,20.0
1981,Hungary,Ireland,5.0
1981,German Fede,Greece,1305.0
1981,Norway,Russia,178.0
1981,Poland,German Demo,1211.0
1981,Ireland,Spain,110.0
1981,Denmark,Belgium,599.0
1981,Portugal,Norway,55.0
1981,Yugoslavia,Romania,131.0
1981,Spain,Poland,56.0
1981,Portugal,Ireland,27.0
1981,Sweden,German Demo,307.0
1981,Austria,Russia,1301.0
1981,German Demo,Portugal,5.0
1981,France,Portugal,526.0
1981,Sweden,Yugoslavia,73.0
1981,Spain,Austria,120.0
1981,Denmark,Austria,177.0
1981,German Fede,Poland,943.0
1981,Russia,Spain,402.0
1981,Norway,Spain,130.0
1981,Italy,Hungary,277.0
1981,Yugoslavia,Poland,213.0
1981,Spain,German Fede,2611.0
1981,Albania,Sweden,16.0
1981,Netherlands,Hungary,94.0
1981,Italy,France,11398.0
1981,Bulgaria,Spain,44.0
1981,Denmark,German Demo,143.0
1981,Albania,Yugoslavia,58.0
1981,France,Ireland,634.0
1981,Poland,Denmark,54.0
1981,France,Netherlands,6972.0
1981,Portugal,Hungary,3.0
1981,Hungary,Belgium,90.0
1981,Ireland,Bulgaria,1.0
1981,Belgium,Spain,536.0
1981,Austria,German Fede,8179.0
1981,Romania,Norway,20.0
1981,Bulgaria,Italy,166.0
1981,German Demo,Norway,17.0
1981,Spain,Russia,465.0
1981,Bulgaria,German Fede,551.0
1981,Spain,Greece,63.0
1981,Netherlands,Austria,396.0
1981,Portugal,Yugoslavia,4.0
1981,Ireland,German Fede,797.0
1981,Sweden,Albania,3.0
1981,Portugal,German Demo,10.0
1981,German Fede,Ireland,766.0
1981,Poland,German Fede,965.0
1981,Poland,Albania,27.0
1981,Albania,Spain,1.0
1981,Greece,Romania,48.0
1981,Romania,German Demo,506.0
1981,German Demo,Hungary,661.0
1981,Greece,German Demo,53.0
1981,Albania,Austria,7.0
1981,Norway,Yugoslavia,13.0
1981,Sweden,German Fede,4662.0
1981,Italy,Romania,463.0
1981,Yugoslavia,German Fede,2443.0
1981,Denmark,Romania,14.0
1981,Belgium,German Fede,11231.0
1981,France,Belgium,8642.0
1981,Russia,Austria,533.0
1981,Russia,Belgium,626.0
1981,German Demo,Greece,30.0
1981,Hungary,Norway,24.0
1981,Yugoslavia,Belgium,158.0
1981,German Demo,Poland,1046.0
1981,France,Greece,581.0
1981,Sweden,Greece,37.0
1981,Greece,Belgium,220.0
1981,Russia,Greece,82.0
1981,Romania,Denmark,12.0
1981,Sweden,Romania,86.0
1981,Denmark,Netherlands,1114.0
1981,Ireland,Sweden,169.0
1981,Greece,Albania,5.0
1981,Portugal,Netherlands,290.0
1981,Sweden,France,1113.0
1981,Poland,Norway,52.0
1981,Hungary,Romania,184.0
1981,Greece,Russia,329.0
1981,Sweden,Ireland,101.0
1981,Russia,Poland,4729.0
1981,Netherlands,Belgium,8320.0
1981,Belgium,Denmark,256.0
1981,Romania,Sweden,78.0
1981,Spain,Bulgaria,22.0
1981,Netherlands,Ireland,387.0
1981,Austria,Poland,164.0
1981,German Fede,Sweden,3423.0
1981,Sweden,Denmark,1846.0
1981,Greece,Poland,26.0
1981,Belgium,German Demo,154.0
1981,German Demo,Netherlands,220.0
1981,Norway,France,550.0
1981,Netherlands,Russia,1767.0
1981,Belgium,France,8161.0
1981,Yugoslavia,Albania,81.0
1981,German Fede,France,17848.0
1981,German Fede,Norway,4214.0
1981,Denmark,Poland,107.0
1981,France,Spain,3327.0
1981,Sweden,Poland,197.0
1981,Greece,Ireland,28.0
1981,Denmark,Norway,752.0
1981,Spain,Netherlands,628.0
1981,Albania,Belgium,2.0
1981,Yugoslavia,Bulgaria,153.0
1981,German Fede,Belgium,10481.0
1981,France,German Demo,261.0
1981,Portugal,Spain,652.0
1981,Netherlands,Albania,11.0
1981,German Demo,Italy,180.0
1981,Yugoslavia,Sweden,261.0
1981,Greece,Yugoslavia,36.0
1981,Italy,Austria,1655.0
1981,Bulgaria,Yugoslavia,133.0
1981,Yugoslavia,Austria,562.0
1981,Bulgaria,Hungary,143.0
1981,Romania,Russia,2197.0
1982,Denmark,Greece,41.0
1982,German Demo,Poland,585.0
1982,France,Yugoslavia,264.0
1982,German Fede,Bulgaria,194.0
1982,Bulgaria,Hungary,155.0
1982,Spain,Poland,89.0
1982,German Fede,Poland,879.0
1982,Norway,Bulgaria,1.0
1982,Denmark,Spain,135.0
1982,Portugal,German Demo,13.0
1982,Romania,Italy,149.0
1982,Portugal,Hungary,2.0
1982,Austria,Belgium,362.0
1982,Romania,Netherlands,84.0
1982,Yugoslavia,Hungary,268.0
1982,Norway,Poland,97.0
1982,Romania,Ireland,3.0
1982,Albania,Denmark,1.0
1982,Russia,Netherlands,468.0
1982,Hungary,German Demo,606.0
1982,Denmark,Romania,18.0
1982,Austria,Portugal,57.0
1982,Denmark,Bulgaria,10.0
1982,German Fede,Hungary,761.0
1982,Bulgaria,German Fede,551.0
1982,German Demo,Belgium,54.0
1982,Austria,Sweden,341.0
1982,Yugoslavia,Bulgaria,140.0
1982,Austria,Greece,64.0
1982,Austria,Norway,64.0
1982,German Fede,Romania,561.0
1982,Italy,Hungary,306.0
1982,Russia,Greece,160.0
1982,Russia,Spain,241.0
1982,Belgium,Netherlands,9854.0
1982,Poland,Portugal,4.0
1982,France,German Demo,284.0
1982,Bulgaria,Denmark,8.0
1982,Greece,Portugal,11.0
1982,Bulgaria,Austria,134.0
1982,Belgium,Yugoslavia,51.0
1982,Poland,Austria,224.0
1982,Belgium,Denmark,259.0
1982,Ireland,Hungary,4.0
1982,Belgium,Hungary,32.0
1982,Italy,Albania,42.0
1982,Albania,Hungary,13.0
1982,Norway,Ireland,42.0
1982,Sweden,Romania,38.0
1982,Belgium,Spain,485.0
1982,Ireland,German Demo,9.0
1982,Netherlands,Norway,962.0
1982,Italy,Russia,3529.0
1982,Bulgaria,Ireland,3.0
1982,Poland,Albania,16.0
1982,France,Sweden,1704.0
1982,Romania,German Fede,446.0
1982,Greece,Denmark,103.0
1982,Spain,Romania,114.0
1982,Portugal,Russia,87.0
1982,Austria,Bulgaria,34.0
1982,Netherlands,Sweden,1205.0
1982,Denmark,France,690.0
1982,Yugoslavia,Greece,180.0
1982,Bulgaria,Sweden,47.0
1982,Belgium,Bulgaria,26.0
1982,Ireland,Denmark,79.0
1982,Denmark,German Demo,160.0
1982,Denmark,Italy,524.0
1982,Greece,Poland,55.0
1982,Sweden,Poland,143.0
1982,Ireland,Russia,53.0
1982,France,Belgium,8525.0
1982,Norway,Greece,12.0
1982,German Demo,Hungary,593.0
1982,Russia,Sweden,392.0
1982,Spain,Albania,11.0
1982,Netherlands,Albania,6.0
1982,Albania,Poland,20.0
1982,Greece,Albania,13.0
1982,Portugal,Romania,6.0
1982,Poland,Italy,181.0
1982,Norway,German Fede,2404.0
1982,Spain,German Fede,2978.0
1982,Romania,Norway,29.0
1982,German Fede,Russia,4690.0
1982,Russia,Yugoslavia,3769.0
1982,Austria,Ireland,41.0
1982,Netherlands,Austria,393.0
1982,Poland,Denmark,42.0
1982,Albania,France,10.0
1982,Bulgaria,Portugal,6.0
1982,Yugoslavia,Portugal,9.0
1982,France,Ireland,667.0
1982,Greece,Austria,161.0
1982,Romania,Bulgaria,194.0
1982,Denmark,Poland,107.0
1982,Netherlands,Italy,1905.0
1982,Ireland,Romania,4.0
1982,Austria,Spain,87.0
1982,Greece,France,706.0
1982,Hungary,Denmark,36.0
1982,Austria,Hungary,279.0
1982,Hungary,Norway,19.0
1982,Ireland,Austria,35.0
1982,Bulgaria,Spain,32.0
1982,Hungary,Ireland,4.0
1982,Belgium,German Demo,130.0
1982,Austria,France,756.0
1982,Ireland,Bulgaria,1.0
1982,Greece,Romania,53.0
1982,Romania,Albania,21.0
1982,German Fede,Portugal,599.0
1982,Netherlands,Bulgaria,20.0
1982,Spain,Austria,141.0
1982,Italy,German Demo,163.0
1982,Belgium,Norway,302.0
1982,Italy,Greece,504.0
1982,Belgium,German Fede,11358.0
1982,Italy,Ireland,239.0
1982,Russia,Poland,3716.0
1982,German Fede,Norway,4094.0
1982,Norway,Portugal,83.0
1982,Romania,France,156.0
1982,Italy,Denmark,801.0
1982,Russia,Italy,1649.0
1982,Russia,Romania,1892.0
1982,France,Italy,11099.0
1982,Ireland,Greece,10.0
1982,Austria,Albania,10.0
1982,Yugoslavia,German Demo,412.0
1982,Italy,Norway,247.0
1982,France,Denmark,846.0
1982,Belgium,Albania,2.0
1982,Spain,Hungary,21.0
1982,Sweden,Spain,233.0
1982,France,Portugal,568.0
1982,Hungary,Yugoslavia,269.0
1982,Russia,Ireland,46.0
1982,Poland,France,453.0
1982,France,Norway,1447.0
1982,Hungary,France,196.0
1982,German Fede,Italy,11846.0
1982,Austria,Russia,990.0
1982,Bulgaria,Yugoslavia,96.0
1982,Romania,German Demo,557.0
1982,Russia,Belgium,560.0
1982,Austria,Yugoslavia,172.0
1982,Greece,German Fede,1706.0
1982,Denmark,Netherlands,1160.0
1982,Albania,Italy,35.0
1982,Netherlands,German Demo,215.0
1982,Portugal,Austria,56.0
1982,France,Russia,2884.0
1982,Greece,Belgium,228.0
1982,Norway,Sweden,2648.0
1982,Bulgaria,Netherlands,53.0
1982,Romania,Denmark,6.0
1982,Greece,Bulgaria,87.0
1982,Netherlands,Yugoslavia,152.0
1982,Belgium,Austria,229.0
1982,Russia,Hungary,3256.0
1982,Yugoslavia,Sweden,185.0
1982,Austria,Netherlands,539.0
1982,Poland,Spain,23.0
1982,Yugoslavia,Austria,442.0
1982,France,Austria,682.0
1982,Hungary,Italy,240.0
1982,Albania,Sweden,5.0
1982,Hungary,Romania,172.0
1982,Greece,Yugoslavia,77.0
1982,Sweden,Greece,39.0
1982,Russia,France,1715.0
1982,Norway,Belgium,345.0
1982,German Demo,Sweden,88.0
1982,Sweden,Russia,791.0
1982,Ireland,Italy,256.0
1982,Norway,Denmark,955.0
1982,Hungary,Albania,12.0
1982,Netherlands,Spain,793.0
1982,Austria,German Fede,7913.0
1982,German Fede,Austria,4582.0
1982,France,Hungary,173.0
1982,Sweden,Austria,369.0
1982,Albania,Austria,7.0
1982,Norway,Albania,2.0
1982,Russia,German Fede,4257.0
1982,Sweden,Albania,4.0
1982,Hungary,Bulgaria,123.0
1982,Spain,Denmark,145.0
1982,Spain,Belgium,425.0
1982,Albania,Portugal,1.0
1982,Norway,Italy,362.0
1982,German Fede,Belgium,10030.0
1982,Greece,Italy,919.0
1982,Sweden,Bulgaria,12.0
1982,Yugoslavia,Albania,74.0
1982,France,Spain,3534.0
1982,Netherlands,Romania,99.0
1982,Netherlands,Belgium,7665.0
1982,Hungary,Portugal,4.0
1982,German Demo,Italy,138.0
1982,German Fede,Spain,2111.0
1982,Hungary,Poland,341.0
1982,Russia,Austria,607.0
1982,Poland,Ireland,3.0
1982,Denmark,Hungary,35.0
1982,Greece,Norway,21.0
1982,Greece,Ireland,32.0
1982,Belgium,Italy,1988.0
1982,Spain,Ireland,140.0
1982,Norway,Spain,110.0
1982,Netherlands,Denmark,611.0
1982,Ireland,Sweden,151.0
1982,Ireland,Portugal,31.0
1982,Greece,Netherlands,542.0
1982,Yugoslavia,Poland,257.0
1982,Hungary,Sweden,103.0
1982,Norway,Hungary,19.0
1982,Ireland,Netherlands,368.0
1982,German Demo,Greece,18.0
1982,Portugal,Ireland,25.0
1982,Italy,Belgium,2655.0
1982,Spain,Norway,93.0
1982,Ireland,Spain,102.0
1982,Bulgaria,France,116.0
1982,Sweden,Denmark,1667.0
1982,Austria,German Demo,173.0
1982,Romania,Austria,147.0
1982,Bulgaria,Belgium,48.0
1982,Spain,Netherlands,590.0
1982,Spain,Sweden,379.0
1982,Ireland,German Fede,744.0
1982,Romania,Portugal,12.0
1982,Spain,Italy,1412.0
1982,Russia,Norway,106.0
1982,Poland,Sweden,127.0
1982,Greece,Russia,224.0
1982,Poland,Netherlands,134.0
1982,Italy,Bulgaria,118.0
1982,Sweden,Italy,863.0
1982,Italy,Yugoslavia,843.0
1982,Poland,Hungary,341.0
1982,Hungary,Russia,2613.0
1982,Portugal,Belgium,221.0
1982,Romania,Poland,383.0
1982,Italy,Spain,1218.0
1982,Yugoslavia,France,572.0
1982,Portugal,France,825.0
1982,Ireland,Belgium,201.0
1982,Albania,Spain,1.0
1982,Yugoslavia,Ireland,18.0
1982,Sweden,Norway,1989.0
1982,Hungary,Belgium,84.0
1982,Austria,Poland,187.0
1982,Yugoslavia,Italy,1023.0
1982,Portugal,Spain,573.0
1982,Poland,Yugoslavia,248.0
1982,Yugoslavia,German Fede,1858.0
1982,German Demo,Norway,10.0
1982,German Demo,Yugoslavia,391.0
1982,Greece,Sweden,103.0
1982,Hungary,Netherlands,120.0
1982,Bulgaria,Italy,177.0
1982,France,Netherlands,6443.0
1982,Denmark,Russia,333.0
1982,German Fede,Albania,17.0
1982,Denmark,Norway,625.0
1982,Poland,Bulgaria,237.0
1982,Albania,Netherlands,6.0
1982,Poland,German Fede,797.0
1982,Italy,German Fede,13833.0
1982,Romania,Greece,84.0
1982,Sweden,France,1115.0
1982,Italy,Austria,1446.0
1982,Portugal,German Fede,1124.0
1982,German Fede,Ireland,757.0
1982,Poland,Belgium,88.0
1982,Spain,Russia,488.0
1982,Denmark,Portugal,72.0
1982,Austria,Denmark,124.0
1982,Netherlands,Portugal,209.0
1982,Netherlands,Poland,151.0
1982,Netherlands,France,4069.0
1982,Sweden,Netherlands,1250.0
1982,Romania,Spain,36.0
1982,Romania,Russia,1686.0
1982,German Demo,France,284.0
1982,Russia,Portugal,58.0
1982,Romania,Yugoslavia,134.0
1982,Poland,Norway,47.0
1982,Italy,Portugal,225.0
1982,Denmark,Sweden,1965.0
1982,Ireland,Yugoslavia,4.0
1982,Ireland,Poland,46.0
1982,Sweden,German Fede,4778.0
1982,Portugal,Greece,17.0
1982,Romania,Belgium,67.0
1982,Ireland,Norway,32.0
1982,Spain,Greece,82.0
1982,Albania,Romania,30.0
1982,German Demo,Portugal,6.0
1982,Portugal,Yugoslavia,6.0
1982,Norway,Netherlands,528.0
1982,Norway,Yugoslavia,12.0
1982,Sweden,Portugal,184.0
1982,German Demo,Netherlands,111.0
1982,Albania,Yugoslavia,81.0
1982,Albania,Greece,14.0
1982,Romania,Sweden,46.0
1982,Albania,German Fede,39.0
1982,Portugal,Bulgaria,2.0
1982,Norway,German Demo,183.0
1982,German Demo,Ireland,5.0
1982,Yugoslavia,Spain,82.0
1982,Spain,Yugoslavia,28.0
1982,Hungary,Greece,20.0
1982,France,Poland,330.0
1982,Austria,Romania,76.0
1982,German Fede,Netherlands,18982.0
1982,Greece,Spain,116.0
1982,German Demo,Austria,230.0
1982,Belgium,Romania,25.0
1982,Denmark,Yugoslavia,33.0
1982,Portugal,Netherlands,335.0
1982,Italy,Netherlands,3736.0
1982,Belgium,Russia,1418.0
1982,Italy,Romania,535.0
1982,Romania,Hungary,235.0
1982,Bulgaria,Poland,383.0
1982,Denmark,German Fede,3445.0
1982,Netherlands,Hungary,89.0
1982,Austria,Italy,1684.0
1982,Spain,Bulgaria,17.0
1982,Belgium,Poland,101.0
1982,Italy,Poland,287.0
1982,France,Romania,386.0
1982,Poland,Romania,302.0
1982,Denmark,Ireland,57.0
1982,Yugoslavia,Denmark,45.0
1982,Bulgaria,Greece,48.0
1982,France,Albania,16.0
1982,German Fede,France,17696.0
1982,Spain,France,2510.0
1982,Poland,Greece,14.0
1982,Yugoslavia,Belgium,133.0
1982,Bulgaria,Romania,183.0
1982,France,Bulgaria,101.0
1982,Greece,German Demo,39.0
1982,Yugoslavia,Norway,37.0
1982,Netherlands,Ireland,388.0
1982,Spain,Portugal,150.0
1982,Albania,Belgium,2.0
1982,France,German Fede,19481.0
1982,Hungary,Austria,440.0
1982,German Demo,Denmark,34.0
1982,Sweden,Yugoslavia,67.0
1982,Yugoslavia,Netherlands,194.0
1982,Norway,France,527.0
1982,Norway,Romania,11.0
1982,Netherlands,Greece,187.0
1982,Hungary,German Fede,986.0
1982,Sweden,German Demo,415.0
1982,Ireland,France,451.0
1982,Hungary,Spain,32.0
1982,German Fede,Yugoslavia,1201.0
1982,Yugoslavia,Russia,2738.0
1982,German Fede,Denmark,2695.0
1982,France,Greece,445.0
1982,Belgium,Ireland,214.0
1982,Greece,Hungary,37.0
1982,Russia,Denmark,98.0
1982,Denmark,Belgium,430.0
1982,Sweden,Belgium,800.0
1982,Belgium,Portugal,134.0
1982,German Fede,Sweden,3100.0
1982,Italy,France,10784.0
1982,Yugoslavia,Romania,114.0
1982,Portugal,Denmark,50.0
1982,Bulgaria,Norway,3.0
1982,German Fede,Greece,1133.0
1982,German Demo,Spain,64.0
1982,Denmark,Austria,188.0
1982,Belgium,France,7674.0
1982,Belgium,Sweden,871.0
1982,German Demo,Romania,508.0
1982,Netherlands,German Fede,13865.0
1982,Portugal,Norway,55.0
1982,Poland,Russia,4263.0
1982,Sweden,Hungary,69.0
1982,Portugal,Italy,534.0
1982,Spain,German Demo,94.0
1982,Portugal,Poland,7.0
1982,Norway,Austria,168.0
1982,Belgium,Greece,89.0
1982,Poland,German Demo,769.0
1982,Portugal,Sweden,187.0
1982,Norway,Russia,225.0
1982,Sweden,Ireland,115.0
1982,Netherlands,Russia,2571.0
1982,Italy,Sweden,916.0
1983,Poland,Denmark,29.0
1983,Portugal,Romania,5.0
1983,German Demo,France,284.0
1983,Romania,German Demo,518.0
1983,Albania,Greece,9.0
1983,Spain,Portugal,172.0
1983,Netherlands,Romania,83.0
1983,Portugal,Poland,5.0
1983,German Demo,Austria,386.0
1983,Denmark,German Fede,3245.0
1983,German Fede,Denmark,2737.0
1983,Austria,Netherlands,533.0
1983,Spain,Austria,146.0
1983,Norway,Albania,1.0
1983,Sweden,Greece,46.0
1983,Ireland,Bulgaria,1.0
1983,Ireland,German Fede,729.0
1983,Norway,Austria,146.0
1983,Austria,Spain,105.0
1983,Greece,France,653.0
1983,Belgium,German Fede,10856.0
1983,Denmark,Norway,670.0
1983,Denmark,Italy,567.0
1983,Russia,Denmark,86.0
1983,Portugal,Bulgaria,1.0
1983,Romania,Belgium,32.0
1983,Belgium,Yugoslavia,53.0
1983,Spain,Italy,1267.0
1983,Albania,Netherlands,6.0
1983,Poland,Spain,33.0
1983,Belgium,Albania,3.0
1983,Portugal,Austria,43.0
1983,Ireland,Italy,219.0
1983,Spain,Russia,494.0
1983,Greece,Poland,19.0
1983,Yugoslavia,Poland,317.0
1983,France,Portugal,668.0
1983,Belgium,Hungary,37.0
1983,Italy,Yugoslavia,1014.0
1983,Bulgaria,Italy,128.0
1983,Greece,Spain,67.0
1983,France,Hungary,163.0
1983,Netherlands,Poland,158.0
1983,Norway,Russia,131.0
1983,Russia,Poland,3973.0
1983,France,Spain,3585.0
1983,Belgium,Sweden,973.0
1983,Yugoslavia,Spain,54.0
1983,Portugal,Russia,84.0
1983,Yugoslavia,Hungary,297.0
1983,Romania,Yugoslavia,142.0
1983,Hungary,Portugal,3.0
1983,Belgium,Greece,141.0
1983,Sweden,Norway,1948.0
1983,Belgium,Italy,1936.0
1983,Italy,Netherlands,3926.0
1983,Italy,German Demo,119.0
1983,Netherlands,Albania,4.0
1983,France,Netherlands,6285.0
1983,German Demo,Netherlands,111.0
1983,France,Belgium,8069.0
1983,Poland,Romania,413.0
1983,Netherlands,Russia,2332.0
1983,German Fede,Norway,4237.0
1983,German Fede,Netherlands,18895.0
1983,Bulgaria,Spain,42.0
1983,Belgium,Bulgaria,23.0
1983,Austria,Greece,63.0
1983,Poland,Norway,30.0
1983,Norway,Belgium,329.0
1983,Portugal,Hungary,2.0
1983,Yugoslavia,Greece,88.0
1983,German Fede,Bulgaria,176.0
1983,Albania,Austria,6.0
1983,German Fede,France,17477.0
1983,Hungary,Albania,9.0
1983,Netherlands,Greece,171.0
1983,Albania,German Fede,24.0
1983,France,Poland,316.0
1983,Denmark,Portugal,79.0
